Company ID,Company Name,Name Source,Website URL,Career URL,LinkedIn URL,Email,Location,Tech Stack,Employee Count Hint,AIUB/Total Hint,Status/Research Hint,Notes,Additional Websites,Additional Career URLs,Additional LinkedIn URLs,Additional Emails,Corporate Domains,Source Rows,Source Row Count,Needs Manual Review,Review Reasons,Needs Enrichment,Enrichment Reasons,Active,Recommended Action
C0912,Thinknsync,domain_inferred,https://thinknsync.com/#product,,,rumon.usuf@thinknsync.com,,,,,,Tech Stack: https://thinknsync.com/#product | Specialization They Need: Senior,,,,,thinknsync.com,1087,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0683,Thunder Games Studio,linkedin_inferred,,,https://www.linkedin.com/company/thunder-games-studio/,,,,,1/8,,Openning: games | Specialization They Need: 1 of 8,,,,,,827,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0780,Ticonsys,domain_inferred,https://career.ticonsys.com/ https://www.ticonsys.com/,,https://www.linkedin.com/company/ticonsys/,,,,,,,Tech Stack: try | Openning: https://www.linkedin.com/company/ticonsys/ | Location: https://www.ticonsys.com/,,,,,ticonsys.com,930,1,YES,Source review: multiple_domains,YES,Company name inferred from domain/LinkedIn/email,YES,MANUAL_REVIEW
C0039,TigerIT Bangladesh,explicit,https://www.tigerit.com/,,,,,,,,,Location: tigerit bangladesh,https://www.tigerit.com,,,,tigerit.com,55; 271,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0918,Tilbd,domain_inferred,https://tilbd.net/,,,,,,,,,Is Applied: yes | Re Apply Count: 22 Jun-e | Location: ARMY,,,,,tilbd.net,1098,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0274,Timerni,domain_inferred,,https://timerni.com/career-job,,,,,,,,,,,,,timerni.com,376,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0164,TimeTackle,explicit,https://www.timetackle.com,,,,,,,,,Comment: not backend related,https://www.timetackle.com/,,,,timetackle.com,221; 1279,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0319,Tmss Ict,domain_inferred,,https://tmss-ict.com/career/,,,,,,,,,,,,,tmss-ict.com,424,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0440,Together Initiatives Limited,linkedin_inferred,,,https://www.linkedin.com/company/together-initiatives-limited/posts/?feedView=all,job@i2gether.com,,"flutter, qa",,,,Openning: flutter QA | Location: https://www.linkedin.com/company/together-initiatives-limited/posts/?feedView=all,,,,,,555,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0939,Totalofftec,domain_inferred,,https://totalofftec.com/career/,,,,,,,,Is Applied: yes | Re Apply Count: 22 Jun-e,,,,,totalofftec.com,1124,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0257,Touchandsolve,domain_inferred,,https://touchandsolve.com/career,,,uttara,,,,,Openning: uttara,,,,,touchandsolve.com,357,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0561,Traideas,domain_inferred,,https://www.traideas.com/careers/,https://www.linkedin.com/company/traideas/,,,,,2/18,,Openning: n gonj | Specialization They Need: 2 out of 18 | Location: https://www.linkedin.com/company/traideas/,,,,,traideas.com,688,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0094,Trends Bird Limited,explicit,https://trendsbird.com,,,,,,,,,,,,,,trendsbird.com,125,1,NO,,NO,,YES,FIND_CAREER_PAGE
C1000,Trillionbits,domain_inferred,https://www.trillionbits.com/contact-us/,,,,,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found,,,,,trillionbits.com,1202,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0239,Trimatric,email_inferred,,,,info@trimatric.com,,ai,,,,Tech Stack: AI,,,,,,339,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0117,TruckLagbe,explicit,,,,,,,,,,,,,,,,155,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0207,Trucklagbe,email_inferred,,,,career@trucklagbe.com,,,,,,,,,,,,304,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0326,Trustaira,domain_inferred,,https://trustaira.com/about-us/career/,,,,"cyber; cyber, cyber security",,,,Openning: cyber || Tech Stack: cyber security,,,,,trustaira.com,432; 1028,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0433,Trustitservice,linkedin_inferred,,,https://www.linkedin.com/company/trustitservice/,,,,,,,,,,,,,547,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0473,Tulip Tech,domain_inferred,,https://erp.tulip-tech.com/jobs,https://www.linkedin.com/company/tuliptech/,,,,,5/54,,Tech Stack: https://www.linkedin.com/company/tuliptech/ | Years of Exp want: 5 of 54,,,,,tulip-tech.com,597,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0936,Turtlesolutionsltd,domain_inferred,https://www.turtlesolutionsltd.com/,,,join@turtlesolutionsltd.com,bonosree,,,,,Tech Stack: bonosree | Openning: join@turtlesolutionsltd.com | Is Applied: yes | Re Apply Count: 22 Jun-e,,,,,turtlesolutionsltd.com,1120,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0377,Tvlbd,domain_inferred,https://www.tvlbd.com/online-job-apply,,,,,,,,,Openning: hospital equipment,,,,,tvlbd.com,484,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0865,Tvnlbd,domain_inferred,,https://www.tvnlbd.com/career,,,,cyber,,,,Tech Stack: cyber,,,,,tvnlbd.com,1030,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0666,Tvsl Tech Valley Solutions Ltd,linkedin_inferred,,,https://www.linkedin.com/company/tvsl-tech-valley-solutions-ltd/ https://www.linkedin.com/company/tech-valley-it-solutions-ltd-/?originalSubdomain=bd,,,,,2/39,,Specialization They Need: 2 of 39 | Location: https://www.linkedin.com/company/tech-valley-it-solutions-ltd-/?originalSubdomain=bd,,,,,,808,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0822,Twinbit,domain_inferred,https://www.twinbit.net/,,,career.twinbit@gmail.com,,ios,,5/45,planning,"Tech Stack: cool company | Openning: data analyst, soft eng ios | Specialization They Need: soft eng ios | Years of Exp want: 5 of 45 | Is Applied: planning | Location: career.twinbit@gmail.com || Tech Stack: https://www.twinbit.net/ | Specialization They Need: cool | Is Applied: yes",,,,,twinbit.net,979; 1147,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0338,Twinforce,domain_inferred,,https://twinforce.net/career,,,,salesforce,,,,Tech Stack: salesforce,,,,,twinforce.net,445,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0744,Twister Media Technology Ltd,linkedin_inferred,,,https://www.linkedin.com/company/twister-media-technology-ltd-/people/,,,,5.0,,,Specialization They Need: 5 emp,,,,,,889,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0760,Tygrlabs,domain_inferred,,https://www.tygrlabs.co/career,,,,,,,hiring,Tech Stack: hiring,,,,,tygrlabs.co,905,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0229,Ubautomation,domain_inferred,https://www.ubautomation.com/,,,info@ubautomation.com,,,,,,Tech Stack: https://www.ubautomation.com/ | Openning: not good,,,,,ubautomation.com,329,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0999,Ubs BD,domain_inferred,https://ubs-bd.com/,,,,uttara,,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found | Openning: uttara,,,,,ubs-bd.com,1201,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C1019,Ucasbd,domain_inferred,,https://www.ucasbd.com/Home/Career,,,,,,,no opening,Openning: no opening rn,,,,,ucasbd.com,1228,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0106,UCC (United Computer Center),explicit,https://ucc-bd.com,,,,,,,,,,,,,,ucc-bd.com,139,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0701,Uibarn,domain_inferred,https://uibarn.com/,,https://www.linkedin.com/company/uibarn/,,,,4.0,,,Tech Stack: https://uibarn.com/ | Specialization They Need: 4 emp,,,,,uibarn.com,845,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0403,Ulkasemi,domain_inferred,,https://www.ulkasemi.com/career,,,,,,,,Tech Stack: semi conductor,,,,,ulkasemi.com,515,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0828,Umrlabs,domain_inferred,https://www.umrlabs.com/,,https://www.linkedin.com/company/umr-labs/,,,,3.0,,,Tech Stack: So Cool Website | Openning: 3 emp | Location: https://www.linkedin.com/company/umr-labs/,,,,,umrlabs.com,987,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0144,Uniclient Technologies,explicit,https://uniclient.com/,,,,,,,,not loading,Comment: site is not loading,,,,,uniclient.com,195; 1261,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0475,Unisourcebd,domain_inferred,https://www.unisourcebd.com/,,,,,php,,,,Tech Stack: php larvel asp,,,,,unisourcebd.com,599,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0800,Unlocklive,domain_inferred,,https://www.unlocklive.com/career,,,,,,,,Openning: hire ui ux rn | Specialization They Need: namaj er jayga ase,,,,,unlocklive.com,952,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0926,Upscalebd,domain_inferred,,https://upscalebd.com/career,,,banasree,,,,,Tech Stack: banasree | Is Applied: yes | Re Apply Count: 19 June,,,,,upscalebd.com,1110,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0340,upstra,explicit,,,,,,,,,,Tech Stack: cloud engineer,,,,,,447,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0626,Usarion,domain_inferred,https://www.usarion.com/,,https://www.linkedin.com/company/usarionagency/,,,,,1/3,,Tech Stack: https://www.usarion.com/ | Openning: 1 of 3,,,,,usarion.com,767,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C1023,Uslbd,domain_inferred,,https://www.uslbd.com/company/careers,,,,,,,no opening,Openning: no opening rn,,,,,uslbd.com,1232,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0358,Ussbd,domain_inferred,https://www.ussbd.net/who-we-are,,,,,laravel,,,"hiring, no hiring, no hiring page",Tech Stack: no hiring page found || Tech Stack: laravel | Openning: super cool website,https://www.ussbd.net/,,,,ussbd.net,465; 1047,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0449,Ussl,linkedin_inferred,,,https://www.linkedin.com/company/ussl/,,,,,,,Openning: may be cool,,,,,,566,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0395,Uysys,domain_inferred,,https://www.uysys.com/career/#current-openings,,,,,,,,Openning: cool,,,,,uysys.com,504; 585,2,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0218,Variationbd,email_inferred,,,,career@variationbd.com,,,,,,,,,,,,318,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0520,Vcubesoftandtech,linkedin_inferred,,,https://www.linkedin.com/company/vcubesoftandtech/,,,,,1/79,,Openning: 1 of 79 HR Professional,,,,,,647,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0525,Vector360bd,domain_inferred,,https://vector360bd.com/career,,,,,,,,Tech Stack: hire business system analyst,,,,,vector360bd.com,652,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0969,Velwire,email_inferred,,,,careers@velwire.com,,,,,,Is Applied: mail address not found,,,,,,1160,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0515,Vento Tech,linkedin_inferred,,,https://www.linkedin.com/company/vento-tech/,,uttara,,3.0,,,Tech Stack: uttara | Years of Exp want: 3 emp,,,,,,642,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0878,Viserx,domain_inferred,,https://viserx.com/career,,,uttara,php,,,,Tech Stack: php .. cool salary | Openning: uttara,,,,,viserx.com,1048,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0051,Vivasoft Limited,explicit,https://vivasoftltd.com/,https://vivasoftltd.com/career/#open-position,,,,,,,,,https://vivasoftltd.com,,,,vivasoftltd.com,67; 263,2,NO,,NO,,YES,MONITOR_READY
C0662,Vu Mobile Ltd Zed Group,linkedin_inferred,,,https://www.linkedin.com/company/vu-mobile-ltd-zed-group-/,,,,,1/8,,Specialization They Need: 1 of 8,,,,,,804,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0922,w3engineers,explicit,https://w3engineers.com/,https://w3engineers.com/career/,,jobs@w3engineers.com,,,,,must apply,Tech Stack: Js and all | Is Applied: yes | Re Apply Count: 29 Apr | Comment: must apply korte hobe | mail to: jobs@w3engineers.com | Location: Banany 11,,,,,w3engineers.com,1105,1,NO,,NO,,YES,MONITOR_READY
C0973,Wafisolutions,domain_inferred,,https://www.wafisolutions.com/career/,,,,dot net,,,,Openning: Dot net,,,,,wafisolutions.com,1164,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0007,Wazdi,domain_inferred,https://www.wazdi.com/,,,,,,,,,,,,,,wazdi.com,15,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0737,Wearenexora,linkedin_inferred,,,https://www.linkedin.com/company/wearenexora/,,,,2.0,,,Specialization They Need: 2 emp,,,,,,881,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
C0536,Webbfontaine,domain_inferred,,https://webbfontaine.com/about-us/careers,,,,,,,,"Tech Stack: network, devops, db",,,,,webbfontaine.com,663,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0150,Webdrawn,explicit,https://webdrawn.com,,,,,,,,not loading,Comment: not loading || Comment: site is not loading,https://webdrawn.com/,,,,webdrawn.com,201; 1255,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0004,Webpers,explicit,https://webpers.com/,,,,,,,,,Comment: error || Comment: Issue,https://webpers.com,,,,webpers.com,12; 1259,2,NO,,NO,,YES,FIND_CAREER_PAGE
C0426,Wedevs,domain_inferred,,https://wedevs.com/career/,,,,,,,,Tech Stack: looks nice,,,,,wedevs.com,539,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0214,Welabs,email_inferred,,,,contact@welabs.dev,mirpur,,,,,Tech Stack: mirpur | Openning: not sure they are currently operating or not,,,,,,314,1,YES,Source review: contact_only,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,MANUAL_REVIEW
C0032,WellDev,explicit,https://www.welldev.io/,https://www.welldev.io/careers,,,,,,,,Location: https://www.welldev.io/careers,https://www.welldev.io,,,,welldev.io,48; 245,2,NO,,NO,,YES,MONITOR_READY
C0534,Wenextlab,domain_inferred,,https://www.wenextlab.com/careers,https://www.linkedin.com/company/wenextlab,,,,62.0,,,Tech Stack: https://www.linkedin.com/company/wenextlab | Specialization They Need: 62 emp,,,,,wenextlab.com,661,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0564,Wenexus,domain_inferred,https://wenexus.io/,https://wenexus.io/pages/career#shopify-section-template--21902757855517__job_position_iEmxeD,,,,shopify,,,planning,Is Applied: planning | Re Apply Count: must | Location: https://wenexus.io/,,,,,wenexus.io,691,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0156,WEngineers Ltd,explicit,https://wengineers.com,,,,,,,,,,,,,,wengineers.com,210,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0188,Werbackspace,domain_inferred,,https://werbackspace.com/career/,,,,,,,,Tech Stack: not tech related .. it content related | Specialization They Need: like yt channel business inspection bd,,,,,werbackspace.com,280,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0286,Wezapps,domain_inferred,https://www.wezapps.com/,,,,,,,,,,,,,,wezapps.com,389,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0629,White,domain_inferred,https://white.services/,,https://www.linkedin.com/company/whiteservicestechnologies/?viewAsMember=true,,,dot net,,1/3,,Tech Stack: https://white.services/ | Openning: 1 of 3 | Specialization They Need: aiub porichito | Years of Exp want: dot net,,,,,white.services,770,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C1047,Win IT,explicit,https://winit.com.bd,,,,,,,,not loading,Comment: not loading,,,,,winit.com.bd,1294,1,NO,,NO,,YES,FIND_CAREER_PAGE
C0548,Winkytech,domain_inferred,,https://www.winkytech.com/careers,,,,,,,,,,,,,winkytech.com,675,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C1024,Wintelbd,domain_inferred,,https://www.wintelbd.com/career,,,,,,,,,,,,,wintelbd.com,1233,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,MONITOR_READY
C0826,Wiztecbd,domain_inferred,https://www.wiztecbd.com/team,,https://www.linkedin.com/company/wiztecbd/,,,,,2/21,promising,Tech Stack: looks promising | Openning: https://www.linkedin.com/company/wiztecbd/ | Years of Exp want: 2 of 21,,,,,wiztecbd.com,984,1,NO,,YES,Company name inferred from domain/LinkedIn/email,YES,FIND_CAREER_PAGE
C0022,Workspace Infotech,explicit,https://www.workspaceit.com/,https://www.workspaceit.com/career/,,hr@workspaceit.com,,,,,,Tech Stack: Workspace Infotech | mail to: hr@workspaceit.com | Location: https://www.workspaceit.com/career/,https://www.workspaceit.com,,,,workspaceit.com,38; 172,2,NO,,NO,,YES,MONITOR_READY
C0059,WPDeveloper,explicit,https://wpdeveloper.com/,,,,,,,,,,,,,,wpdeveloper.com,79; 187,2,YES,Source review: name_only_no_url_email,NO,,YES,MANUAL_REVIEW
C0861,www.beetles.io,explicit,,,,,,"cyber, cyber security",,,,Tech Stack: cyber security,,,,,,1024,1,YES,Source review: name_only_no_url_email,YES,Missing company/career website,YES,MANUAL_REVIEW
C0238,Xactidea Limited Idea Erp,linkedin_inferred,,,https://www.linkedin.com/company/xactidea-limited-idea-erp/,,,,,,,,,,,,,338,1,NO,,YES,Company name inferred from domain/LinkedIn/email; Missing company/career website,YES,ENRICH_FROM_LINKEDIN
